,Stkcd,Accper,Indcd,F100101B,F100102B,F100103C,F100201B,F100202B,F100203C,F100301B,F100302B,F100303C,F100401A,F100501A,F100601B,F100602B,F100603C,F100701A,F100801A,F100802A,F100901A,F100902A,F100903A,F100904A,F101001A,F101002A,F101101B,F101201B,F101202B,F101301B,F101302C
28811,000933,2006-12-31,C32,13.371714,13.371714,13.371714,2.8720380000000003,2.8720380000000003,2.8720380000000003,22.248936999999998,22.248936999999998,22.248936999999998,2.839947,0.983409,13.927926000000001,13.927926000000001,13.927926000000001,3.022888,7526826042.0,9439832711.0,1.2958379999999998,1.320597,1.6251870000000002,1.656238,0.771701,0.615314,31.138889000000002,0.032114,0.6335430000000001,9.057818,9.057818
28924,000960,2009-12-31,C32,152.679168,152.679168,152.679168,2.804839,2.804839,2.804839,44.254139,44.254139,44.254139,7.811313,2.893384,149.333407,149.333407,149.333407,7.817383,16219337875.0,24900813188.0,2.191352,2.338436,3.3642830000000004,3.590095,0.45633900000000005,0.29724,422.19971,0.002369,2.269318,33.087871,33.087871
28961,600338,2010-12-31,C32,,,,2.1444970000000003,2.1444970000000003,2.1444970000000003,68.98787800000001,68.98787800000001,68.98787800000001,,4.7462919999999995,,,,,2755337841.0,2755337841.0,5.250351,5.87451,5.250351,5.87451,0.19046300000000002,0.19046300000000002,,0.0,-0.079843,91.45472099999999,91.45472099999999
29164,002114,2007-03-31,C32,45.170066,112.23035700000001,,4.165743,3.8234190000000003,,52.514789,,,8.405047999999999,3.6539629999999996,45.361775,112.23035700000001,,8.421073,1761335598.0,4510331497.0,1.6431930000000001,1.6490479999999998,4.207797,4.222792,0.608571,0.237654,,0.0,,113.408566,
29200,600432,2006-06-30,C32,17.268966,15.119741000000001,16.407348000000002,2.816145,2.429711,2.478758,16.523838,31.762216,16.587634,3.5297330000000002,1.5484,18.00049,15.886685,17.301848,3.6656839999999997,2807919440.0,4063121742.0,1.427194,1.4868780000000001,2.065181,2.1515459999999997,0.7006760000000001,0.48421899999999996,,0.0,0.522255,13.507451999999999,8.346478999999999
29240,002460,2011-12-31,C32,58.658774,58.658774,58.658774,6.556085,6.556085,6.556085,90.507217,90.507217,90.507217,4.209999,3.937975,57.360264,57.360264,57.360264,4.300783,2053969273.0,3204277238.0,2.4748259999999997,2.597457,3.860832,4.0521400000000005,0.404069,0.25901199999999996,115.33333300000001,0.008671,-0.567656,23.70883,23.70883
29250,000612,2010-06-30,C32,42.047456,14.641079999999999,17.644626000000002,1.5911549999999999,1.380539,1.431804,11.14972,17.251598,14.515169,3.711767,1.979745,42.035598,14.640742000000001,17.642638,3.7128970000000003,10122205868.0,10122520135.0,2.415616,2.467972,2.415691,2.468049,0.413973,0.41396000000000005,,0.0,-0.396071,20.244775,11.226980000000001
29356,600338,2004-03-31,C32,,,,1.952552,2.934216,2.0322720000000003,30.713175,20.51455,,48.855284000000005,1.6811669999999999,,,,,645514162.8,1084833988.0,1.457962,1.655557,2.450211,2.782284,0.6858890000000001,0.40812800000000005,,0.0,0.169492,,
29505,000970,2003-06-30,C32,83.33340799999999,57.474159,61.326373,7.8922419999999995,6.924728,7.001035000000001,61.52859599999999,275.843566,50.601988,7.613410000000001,4.928609,107.88545500000001,74.19977800000001,80.392951,9.030269,2046478957.0,3946597897.0,2.666239,2.7560130000000003,5.141794,5.314921,0.37506,0.194485,,0.0,-0.022585,36.796731,19.913117
29533,000060,2006-12-31,C32,10.120789,10.120789,10.120789,1.846243,1.846243,1.846243,105.582348,105.582348,105.582348,3.4652260000000004,1.620084,10.154383000000001,10.154383000000001,10.154383000000001,3.5666889999999998,12013985481.0,15394114886.0,1.669102,1.6894099999999999,2.138703,2.164724,0.599125,0.46757299999999996,28.787375,0.034737,1.838945,7.028171,7.028171
29581,002171,2012-03-31,C32,135.8849,,,1.124984,1.335935,1.160784,41.353281,,,5.243734,3.0293930000000002,151.693901,,,5.435422,4136764815.0,4170889756.0,3.344911,3.4565330000000003,3.372504,3.4850470000000002,0.298962,0.296516,,0.0,-0.044674,884.385759,225.50647
29674,000933,2006-03-31,C32,8.233032000000001,12.909676,8.893550999999999,2.3818189999999997,2.356938,2.2759549999999997,17.399432,92.716138,23.239923,2.383715,1.1577879999999998,8.275305,13.115166,8.96808,2.414475,4527001731.0,5722681368.0,1.311043,1.340489,1.657318,1.694541,0.7627520000000001,0.6033850000000001,,0.0,0.11714300000000001,27.71075,5.659357
29786,000630,2004-12-31,C32,12.559718,12.559718,12.559718,0.703832,0.703832,0.703832,11.439738,11.439738,11.439738,1.402781,0.714581,13.371585000000001,13.371585000000001,13.371585000000001,1.450585,6963306665.0,7613092379.0,1.098882,1.1193540000000002,1.201425,1.2238069999999999,0.910015,0.8323450000000001,88.833333,0.011257,-0.38443499999999997,13.166692000000001,13.166692000000001
29826,600092,2003-12-31,C32,,,,15.034709,15.034709,15.034709,19.539542,19.539542,19.539542,1.665456,1.060166,,,,1.7192349999999998,1260008193.0,1474464644.0,1.214844,1.220581,1.421613,1.428326,0.8231510000000001,0.703426,,0.0,-0.294613,,
29836,600456,2008-12-31,C32,15.796347,15.796347,15.796347,2.154811,2.154811,2.154811,,,,1.244418,0.9960680000000001,16.282062,16.282062,16.282062,1.281223,5438409429.0,5947403006.0,1.090804,1.106323,1.192895,1.2098659999999999,0.9167549999999999,0.838297,50.577778,0.019772,-0.8119350000000001,11.755417,11.755417
29938,000612,2009-12-31,C32,69.623226,69.623226,69.623226,2.634673,2.634673,2.634673,18.461984,18.461984,18.461984,6.796241,3.5165589999999995,69.603592,69.603592,69.603592,6.79855,15380515733.0,15381123194.0,3.929132,4.022816000000001,3.9292870000000004,4.022975,0.25450900000000004,0.254499,222.22222200000002,0.0045,2.788284,26.050104,26.050104
29954,600219,2007-06-30,C32,181.992469,22.721611,40.261041,13.337727,3.904111,5.694483999999999,100.056828,53.89041700000001,62.743463,3.8937449999999996,3.147408,173.01117299999999,25.570141,44.107807,4.187437999999999,17884644925.0,31745788156.0,1.8811419999999999,1.8811419999999999,3.3390839999999997,3.3390839999999997,0.531592,0.299483,,0.0,1.523915,16.756119,14.007854
29967,600531,2011-09-30,C32,39.867944,28.604639000000002,26.999508000000002,0.735592,0.496016,0.5067,,,,3.14755,0.965959,39.9585,28.890414,27.250021999999998,3.183557,10534698828.0,10534698828.0,1.6535959999999998,1.6674369999999998,1.6535959999999998,1.6674369999999998,0.604743,0.604743,,0.0,-0.386283,33.67759,25.037935
29971,000657,2008-06-30,C32,,,,0.749261,0.720349,0.733459,,15.303111,23.385043,3.487828,2.3609,,,,3.487828,1012122901.0,1298895249.0,2.0823669999999996,2.0968400000000003,2.67238,2.690953,0.48022299999999996,0.374198,,0.0,-0.759624,42.748765999999996,
30009,002460,2012-09-30,C32,60.386570999999996,46.739445,51.118615000000005,6.749194999999999,5.251345,5.297994999999999,93.173112,164.591923,71.839102,4.010547,3.613124,59.049814000000005,45.629535,49.493283,4.089135,2152611510.0,3272692130.0,2.327109,2.4261779999999997,3.537987,3.688604,0.42971800000000004,0.282647,,0.0,0.010597,36.722828,29.940863
30017,000831,2009-06-30,C32,,,,2.0956650000000003,3.135738,2.694769,38.26665,9.824167999999998,27.713161,7.0491220000000006,1.907691,,,,7.068086999999999,5883944825.0,7215794014.0,2.128952,2.1636,2.610846,2.653338,0.46971499999999994,0.38301799999999997,,0.0,0.989975,,
30040,002171,2011-12-31,C32,142.23923,142.23923,142.23923,1.177592,1.177592,1.177592,43.287068,43.287068,43.287068,5.478823,3.182757,158.787501,158.787501,158.787501,5.679641,4298856569.0,4334938456.0,3.4878620000000002,3.605226,3.5171370000000004,3.635486,0.286709,0.28432199999999996,646.666667,0.001546,-0.48340900000000003,59.70631899999999,59.70631899999999
30063,000657,1998-12-31,C32,25.100633,25.100633,25.100633,6.757826,6.757826,6.757826,265.627566,265.627566,265.627566,4.37869,2.602234,24.963883,24.963883,24.963883,4.446619,861088778.5,1540512208.0,1.674605,1.6846919999999999,2.995916,3.013962,0.597156,0.33378800000000003,,0.0,0.432704,11.752235,11.752235
30079,000630,2005-09-30,C32,12.473464,7.977941,8.557916,0.6989989999999999,0.493691,0.508189,11.361175,5.6175120000000005,5.396761,1.198199,0.592997,13.279755999999999,8.738779,9.315380000000001,1.268384,7924438667.0,8286836912.0,1.048681,1.064424,1.096639,1.113102,0.953578,0.911877,,0.0,-0.031895,11.971397999999999,9.758422
30080,000612,2008-03-31,C32,18.815813000000002,14.385309,17.437179999999998,2.481091,2.19455,2.296333,28.071101000000002,,20.524754,6.865578,3.270807,18.81527,14.385029999999999,17.436712,6.868291,10530549267.0,14928831006.0,2.673681,2.67752,3.790393,3.795836,0.37401599999999996,0.263825,,0.0,-0.402409,32.895978,9.060964
30134,002075,2008-09-30,C32,,,,0.312781,0.525818,0.49550600000000006,,3.234409,12.710861999999999,3.254422,0.68052,,,,3.285329,1821779858.0,2135925475.0,1.249201,1.26749,1.464611,1.486054,0.800512,0.682775,,0.0,-0.816766,,
30146,000405,1997-12-31,C32,42.315473,42.315473,42.315473,3.4509489999999996,3.4509489999999996,3.4509489999999996,,,,3.38292,1.9419490000000001,43.237901,43.237901,43.237901,3.925489,2047532835.0,3405233291.0,1.369794,1.466049,2.278092,2.438174,0.7300369999999999,0.438964,,0.0,-0.391453,22.539356,22.539356
30159,002075,2007-09-30,C32,140.46053,134.548803,,2.2410509999999997,1.90205,,,,,9.686794,2.749192,133.897091,129.534621,,9.779878,5006655084.0,8167865200.0,2.1104529999999997,2.129793,3.442996,3.4745480000000004,0.473832,0.290445,,0.0,0.725159,58.188621999999995,
30200,000751,2000-06-30,C32,31.248331,15.267632999999998,17.95626,3.3163519999999997,2.793893,2.813024,115.855317,,120.78962800000001,3.4423730000000003,2.1051729999999997,31.248331,15.267632999999998,17.95626,3.4423730000000003,6325379764.0,9931034036.0,1.588267,1.588267,2.493626,2.493626,0.629617,0.401022,154.625,0.0064670000000000005,0.799221,21.050464,9.563255
30220,002333,2010-12-31,C32,55.87625,55.87625,55.87625,3.8394809999999997,3.8394809999999997,3.8394809999999997,47.795643,47.795643,47.795643,3.123007,3.076036,55.87625,55.87625,55.87625,3.123007,1956039612.0,3842717745.0,1.473868,1.625964,2.895473,3.1942720000000002,0.678487,0.345367,163.88888899999998,0.006102000000000001,,20.424222,20.424222
30221,000831,2010-12-31,C32,,,,1.745196,1.745196,1.745196,64.58855,64.58855,64.58855,347.07842400000004,2.327904,,,,447.031864,5477654614.0,6913919190.0,2.593297,2.64797,3.273271,3.342279,0.38561,0.305505,,0.0,-0.233888,,
30223,600362,2009-09-30,C32,47.003184000000005,43.360873,401.041237,1.913759,2.251476,2.2053979999999997,16.527978,30.439490000000003,20.931839,4.5497559999999995,2.676986,45.201611,43.94467,295.802833,4.6172580000000005,49057746369.0,120227000000.0,1.237598,1.271436,3.03302,3.115948,0.808017,0.329704,,0.0,2.423848,18.725543,55.82943100000001
30271,002333,2012-03-31,C32,29.676583,40.506664,29.266788000000002,2.336408,2.9753830000000003,2.297109,29.268487,,26.868177000000003,2.025519,2.119691,29.676583,40.506664,29.266788000000002,2.025519,1716157268.0,2683312004.0,1.2470290000000002,1.409039,1.949802,2.203115,0.801906,0.512872,,0.0,0.124176,116.28013999999999,21.105944
30298,000751,2009-03-31,C32,,,,1.146521,2.005319,1.3751280000000001,14.214360000000001,,28.50351,4.268518,1.0816629999999998,,,,4.349362999999999,11528744909.0,13314283271.0,1.4531889999999998,1.7745790000000001,1.6782540000000001,2.04942,0.688142,0.595857,,0.0,1.318681,,
30302,000962,2010-09-30,C32,206.661477,133.392303,166.03868799999998,6.031567,4.604317,4.5119620000000005,,183.751546,,5.901877,2.299545,192.287684,133.027209,164.188264,5.948057,9209808077.0,9209854319.0,2.874685,2.928686,2.8747,2.9287,0.347864,0.347862,,0.0,0.570433,99.60038,90.7936
30378,000831,2003-09-30,C32,17.021984,17.737834,13.873026999999999,1.2230969999999999,1.053356,1.0754489999999999,9.868858,2.0695330000000003,,1.8131560000000002,0.590279,16.923334,17.672716,13.858017000000002,1.8176439999999998,3432919352.0,3922843070.0,1.106555,1.1076030000000001,1.264476,1.265672,0.903705,0.790842,,0.0,-0.093525,15.937164000000001,12.646875
30393,000960,2007-12-31,C32,59.137392000000006,59.137392000000006,59.137392000000006,4.1939779999999995,4.1939779999999995,4.1939779999999995,,,,15.158868,5.520729,59.017488,59.017488,59.017488,15.203978,22809292452.0,40070187610.0,3.291635,3.5490169999999996,5.782575,6.23473,0.3038,0.172933,825.75,0.0012109999999999998,6.448787,22.897423999999997,22.897423999999997
30456,002428,2011-09-30,C32,79.328744,71.516937,68.511779,34.770599,24.051758,25.302722,57.827987,3930.5158380000003,112.84034,4.61894,4.90003,79.92045,71.425604,68.476524,4.799021,3818168900.0,6150797213.0,2.826457,3.053923,4.553221,4.919651999999999,0.3538,0.219625,,0.0,-0.48298199999999997,55.026022999999995,41.548565999999994
30499,002114,2008-09-30,C32,9.567544,,244.18831699999998,0.782154,1.004743,0.931199,,11.128055,114.65121,1.8888150000000001,0.972,9.652482000000001,,360.71009399999997,1.965959,1201324104.0,1479829816.0,1.173286,1.205168,1.445292,1.484565,0.8523069999999999,0.691902,,0.0,-0.873923,209.060664,40.072651
30526,600595,2003-12-31,C32,21.716707,21.716707,21.716707,2.3008919999999997,2.3008919999999997,2.3008919999999997,17.679882,17.679882,17.679882,2.228708,0.747251,21.716707,21.716707,21.716707,2.228708,2509041116.0,3070144151.0,1.1508969999999998,1.161305,1.408275,1.42101,0.8688879999999999,0.7100890000000001,57.375,0.017429,-0.1709,15.263936,15.263936
30534,000657,2007-03-31,C32,,,,2.374263,2.564479,2.398344,21.202602,,32.353671999999996,5.210171,2.741791,,,,6.034751,2642975470.0,3768140239.0,2.250057,2.257805,3.207949,3.2189959999999997,0.44443299999999997,0.311726,,0.0,0.436255,,
30608,000831,2005-12-31,C32,79.736541,79.736541,79.736541,0.387861,0.387861,0.387861,6.544183,6.544183,6.544183,0.9684520000000001,0.229686,60.734506,60.734506,60.734506,0.971161,4486361274.0,4466308727.0,0.996993,0.999549,0.9925370000000001,0.995081,1.003016,1.007519,,0.0,-0.24468099999999998,20.183807,20.183807
30799,000751,2008-03-31,C32,,,,1.19077,1.474812,1.27335,,19.622020000000003,,4.159693,1.490639,,,,4.209733,14215512974.0,17458106319.0,1.585397,1.895529,1.9470299999999998,2.327903,0.630757,0.5136029999999999,,0.0,-0.41993100000000005,1346.3569300000001,
30838,600961,2011-03-31,C32,659.695255,,,0.94473,1.01654,0.945981,38.377407,22.48353,18.123697,5.779698000000001,1.793548,680.815392,,,5.784954,11777138919.0,16807120725.0,1.694782,1.771971,2.418618,2.5287740000000003,0.590046,0.413459,,0.0,0.26116100000000003,,109.579722
30913,000657,2008-12-31,C32,,,,0.635667,0.635667,0.635667,10.618895,10.618895,10.618895,2.540164,1.9008599999999998,,,,2.540164,776243150.2,956212722.0,1.7400950000000002,1.753802,2.1435310000000003,2.160415,0.574681,0.46652,,0.0,-0.822535,32.910712,32.910712
30939,600456,2010-06-30,C32,428.006545,350.469704,,3.5659970000000003,3.4553769999999995,3.5316400000000003,76.803083,,,2.20254,1.573651,502.661566,739.525274,,2.275506,7509560530.0,9822295238.0,1.4130969999999998,1.431236,1.848291,1.872016,0.707666,0.54104,,0.0,-0.16383399999999998,151.034114,99.805978
30949,601600,2010-03-31,C32,,58.916475,,2.471316,1.4939799999999999,2.0337970000000003,,,,3.081127,1.275803,,69.212715,,3.402114,175340000000.0,258539000000.0,1.2413889999999999,1.288186,1.830428,1.89943,0.805549,0.54632,,0.0,-0.112647,112.906681,1592.522371
31045,600888,2010-09-30,C32,39.998543,27.394219,28.328424,6.882458,4.622246,4.724003,413.475954,27.697769,46.998779,3.5185199999999996,1.957889,39.986103,27.417271000000003,28.355113,3.5185199999999996,8856474739.0,9004714756.0,2.339396,2.37823,2.378552,2.418036,0.427461,0.42042399999999996,,0.0,0.31743000000000005,36.823946,29.041372999999997
31154,002082,2010-06-30,C32,19.762552,18.455192,16.565364000000002,0.383187,0.30004699999999995,0.301789,35.699446,9.549951,13.950470000000001,2.873259,2.1009919999999997,20.094133,18.950986,16.874008,2.909079,2063078715.0,2810667438.0,1.6843400000000002,1.7820189999999998,2.2946869999999997,2.4277610000000003,0.593704,0.43578900000000004,,0.0,-0.279267,18.094952,8.563711999999999
31217,600331,2011-09-30,C32,,89.60813,55.99149499999999,3.060823,3.013593,3.040494,,55.771776,22.564741,6.205867,1.452326,,106.52721899999999,81.416136,9.639154,19769040777.0,19769040777.0,2.161299,2.267386,2.161299,2.267386,0.462685,0.462685,,0.0,-0.20889699999999997,49.919376,31.179134
31244,600338,2010-06-30,C32,38.335761,,32.294743,4.281756,2.159811,2.546971,67.141114,41.862651,38.968446,,4.123489,41.944226,,36.761928999999995,,2693271224.0,2693271224.0,4.779172,5.242235,4.779172,5.242235,0.20924099999999998,0.20924099999999998,,0.0,-0.124346,414.281662,26.224225
31246,002237,2010-12-31,C32,54.71113199999999,54.71113199999999,54.71113199999999,2.10297,2.10297,2.10297,,,,7.632039,1.910235,54.71113199999999,54.71113199999999,54.71113199999999,7.632039,8725698093.0,14600669208.0,1.573146,1.599751,2.6323380000000003,2.6768549999999998,0.6356689999999999,0.37989,,0.0,0.036007,19.306721,19.306721
31251,600219,2008-06-30,C32,10.249999,10.959354,10.432241000000001,2.117122,1.906814,2.1781029999999997,10.337492,11.564451,8.332172,1.526367,0.9900909999999999,12.109158,14.680110999999998,13.407217000000001,1.690982,15859953238.0,18850523179.0,1.128619,1.128619,1.341433,1.341433,0.8860389999999999,0.745472,,0.0,-0.604721,16.99394,8.295658999999999
31294,000807,2009-06-30,C32,419.19691800000004,,,1.460359,2.0800110000000003,1.697807,17.197224,116.579356,18.956788,2.786737,1.107067,128.919927,,,3.3559930000000002,11446402202.0,13999707735.0,1.3906379999999998,1.40842,1.700843,1.722591,0.719094,0.5879439999999999,,0.0,0.8977780000000001,257.760401,122.66381000000001
31310,000405,1998-06-30,C32,45.46536,195.412417,122.863927,3.7078309999999997,3.1989419999999997,3.5675519999999996,,,,3.471249,1.8240040000000002,46.456453,59.901118000000004,60.44870600000001,4.005313,2329505404.0,3803847946.0,1.347112,1.4581030000000001,2.1996990000000003,2.380935,0.742329,0.454608,,0.0,0.074438,229.96015099999997,
31314,000657,2004-09-30,C32,24.834308,82.41914799999999,38.40582,0.767988,0.9177200000000001,0.9882569999999999,13.471820999999998,,,1.286884,0.6808529999999999,25.047913,83.671184,39.001706,1.5646120000000001,1468910630.0,1586659797.0,1.065943,1.068708,1.151389,1.154377,0.9381370000000001,0.868516,,0.0,-0.253752,59.339009,29.926644
31447,300034,2012-06-30,C32,49.152928,44.607321999999996,44.571908,8.340457,7.156619999999999,7.256235,,,361.55082400000003,3.3745199999999995,3.125881,49.152928,44.334978,44.435536,3.441979,2132733544.0,3249989890.0,2.084961,2.106385,3.177191,3.209838,0.479625,0.314743,,0.0,0.23083299999999998,60.286593999999994,28.628135999999998
31510,600255,2011-06-30,C32,85.011572,51.077546000000005,59.458146,1.2607979999999999,0.912119,1.0828520000000001,,14.073303,30.042421,3.7073059999999995,1.893358,84.98095699999999,57.208932999999995,63.424552,3.9064410000000005,5854889715.0,5854889715.0,2.363542,2.39666,2.363542,2.39666,0.42309399999999997,0.42309399999999997,,0.0,-0.104439,61.259795,36.459144
